Filename: 1_green_0001.csv
SampleFlowRate = 6.833 ml/s
Trigger Threshold 2 = 4
Trigger Threshold 1 = 4
Max Meas Per o/p File = 30000
Auto Forced Trig Enabled = 0
Auto Forced Trig Part Rate Thresh = 2 p/s
Peak Offset FL2_SctPk = 0 (0x0)
Integrator Offset FL2_SctInt = 69 (0x45)
Integrator Offset FL1_280 = 69 (0x45)
Integrator Offset FL2_280 = 65 (0x41)
Integrator Offset FL2_370 = 0 (0x0)
Peak Offset Pwr_280 = 0 (0x0)
Peak Offset Pwr_370 = 0 (0x0)
Peak Offset SCAT_EL1 = 0 (0x0)
Peak Offset SCAT_EL2 = 0 (0x0)
Peak Offset SCAT_EL3 = 0 (0x0)
Peak Offset SCAT_EL4 = 0 (0x0)
Scat El 2 gradient = 0.8704
Scat El 2 offset = 1.6147
Scat El 3 gradient = 1.2505
Scat El 3 offset = 1.2597
Scat El 4 gradient = 1.1150
Scat El 4 offset = 5.5825
Minimum Mean ScatEL = 20
Glitch time = 30 (0.63us)
Scat integrate pulse = 300 (6.25us)
XE1 trigger delay = 471 (9.81us)
XE1 integrate delay = 160 (3.33us)
XE1 integrate pulse = 288 (6.00us)
XE2 trigger delay = 551 (11.48us)
XE2 integrate delay = 130 (2.71us)
XE2 integrate pulse = 336 (7.00us)
Recharge time = 18000 (6000us)
FL1 280nm offset = 0
FL2 280nm offset = 0
FL2 370nm offset = 0
Start Date/Time: 01/07/2014 11:44:13
Time,FL2 SctInt,Scat_EL1,Scat_EL2,Scat_EL3,Scat_EL4,FL2 SctPk,FL1_280,FL2_280,Pwr_280,FL2_370,Pwr_370,TOF,TPCT2,Size,AF,TotalT2,MeasT2,FT,TPCT1,TotalT1
3868,58,7,7,11,11,15,41,339,2047,114,1685,2.25,2,0.6207,4.695,427.2,100.2,2,0,584
3875,60,7,8,10,11,21,73,368,2047,120,1703,1.938,7,0.9058,4.769,427.2,100.2,2,0,584
3883,59,7,6,10,8,19,40,366,2047,136,1717,2.021,7,0.8105,8.577,427.2,100.2,2,0,584
3893,61,8,8,8,12,19,54,381,2047,101,1678,2.083,6,0.8105,4.999,427.2,100.2,2,0,584
3898,60,9,7,10,9,16,48,406,2047,138,1679,2.083,1,0.6679,8.953,427.2,100.2,2,0,584
3905,52,8,7,12,10,22,78,401,2047,103,1697,1.875,7,0.9533,7.375,427.2,100.2,2,0,584
3916,68,8,6,10,12,18,52,386,2047,142,1669,2.25,3,0.7629,4.41,427.2,100.2,2,0,584
3923,73,8,6,8,11,27,77,356,2047,110,1676,1.958,6,1.187,5.435,427.2,100.2,2,0,584
3931,57,7,8,9,13,16,29,332,2047,113,1708,2.042,5,0.6679,2.53,427.2,100.2,2,71,584
3938,104,9,6,9,11,22,57,411,2047,183,1670,2.771,4,0.9533,6.742,438.4,103,2,0,582.9
3944,50,7,8,11,11,19,50,391,2047,114,1702,1.771,3,0.8105,5.1,438.4,103,2,0,582.9
3954,45,8,6,11,14,19,48,383,2047,95,1712,1.75,4,0.8105,3.821,438.4,103,2,0,582.9
3961,70,6,5,11,11,25,57,367,2047,100,1677,1.979,5,1.095,5.464,438.4,103,2,0,582.9
3968,63,8,8,10,9,24,47,379,2047,130,1711,1.833,5,1.048,8.361,438.4,103,2,0,582.9
3977,56,8,8,10,8,24,51,349,2047,90,1670,1.75,3,1.048,9.9,438.4,103,2,0,582.9
3985,64,5,8,9,11,20,54,363,2047,135,1664,2.229,7,0.8582,4.796,438.4,103,2,0,582.9
3992,91,7,6,9,7,27,52,391,2047,169,1719,2.333,6,1.187,9.737,438.4,103,2,0,582.9
3999,69,8,7,10,9,23,57,371,2047,128,1673,2,3,1.001,7.961,438.4,103,2,0,582.9
4007,137,15,16,20,20,44,109,729,2047,327,1671,2.438,6,1.857,4.525,438.4,103,2,0,582.9
4017,89,7,6,9,7,21,53,411,2047,176,1709,2.542,3,0.9058,9.737,438.4,103,2,0,582.9
4024,55,8,8,9,8,17,63,402,2047,136,1706,1.833,2,0.7153,9.837,438.4,103,2,0,582.9
4032,63,8,7,9,8,25,64,371,2047,64,1643,2,4,1.095,9.32,438.4,103,2,0,582.9
4040,78,7,7,8,8,20,60,368,2047,156,1710,2.313,1,0.8582,8.392,438.4,103,2,59,582.9
4048,60,9,8,11,11,18,54,336,2047,89,1706,2.229,4,0.7629,6.382,451.8,105.8,2,0,582.7
4055,71,9,8,10,9,28,64,351,2047,96,1655,2,7,1.233,9.172,451.8,105.8,2,0,582.7
4062,60,8,8,9,11,21,54,403,2047,119,1692,1.833,2,0.9058,5.554,451.8,105.8,2,0,582.7
4070,87,9,8,10,10,22,49,387,2047,151,1721,2.604,5,0.9533,7.738,451.8,105.8,2,0,582.7
4080,53,7,6,10,12,22,57,374,2047,91,1730,1.729,6,0.9533,3.17,451.8,105.8,2,0,582.7
4089,53,9,8,10,10,22,62,369,2047,106,1698,1.708,3,0.9533,7.738,451.8,105.8,2,0,582.7
4104,68,7,6,10,11,23,61,396,2047,158,1676,1.958,9,1.001,4.281,451.8,105.8,2,0,582.7
4111,76,8,8,10,11,22,50,374,2047,157,1685,2.438,4,0.9533,5.403,451.8,105.8,2,0,582.7
4119,46,7,9,10,11,15,45,311,2047,106,1642,1.75,4,0.6207,5.936,451.8,105.8,2,0,582.7
4129,65,5,7,11,11,19,59,362,2047,124,1625,2.104,6,0.8105,4.882,451.8,105.8,2,0,582.7
4134,56,7,7,8,12,20,71,387,2047,176,1651,1.917,4,0.8582,3.098,451.8,105.8,2,0,582.7
4141,108,8,7,9,13,26,63,368,2047,137,1658,2.833,4,1.141,3.089,451.8,105.8,2,0,582.7
4148,82,7,7,10,10,26,57,407,2047,146,1747,2.583,6,1.141,5.634,451.8,105.8,2,0,582.7
4153,52,7,7,10,10,14,64,374,2047,138,1674,2.146,3,0.5738,5.634,451.8,105.8,2,65,582.7
4160,64,6,9,9,9,19,67,368,2047,124,1690,2.042,4,0.8105,8.579,464.6,108.8,2,0,581.7
4168,60,6,6,11,11,18,70,361,2047,74,1705,1.917,5,0.7629,4.602,464.6,108.8,2,0,581.7
4181,107,9,7,11,11,20,50,366,2047,140,1704,3.063,5,0.8582,6.422,464.6,108.8,2,0,581.7
4187,78,8,6,9,11,25,60,405,2047,142,1653,2.083,5,1.095,5.26,464.6,108.8,2,0,581.7
4194,64,7,8,9,10,26,57,438,2047,165,1694,1.938,5,1.141,6.184,464.6,108.8,2,0,581.7
4204,144,16,19,20,29,37,96,692,2047,208,1679,2.875,5,1.612,6.653,464.6,108.8,2,0,581.7
4211,60,7,6,8,9,14,49,339,2047,83,1731,2.333,5,0.5738,6.456,464.6,108.8,2,0,581.7
4216,63,7,6,10,8,22,62,363,2047,144,1703,2.063,3,0.9533,8.577,464.6,108.8,2,0,581.7
4224,66,6,5,9,9,22,60,415,2047,185,1679,2.292,3,0.9533,5.888,464.6,108.8,2,0,581.7
4231,62,7,8,10,13,23,67,379,2047,130,1667,1.979,3,1.001,2.007,464.6,108.8,2,0,581.7
4238,47,8,6,10,10,15,62,355,2047,87,1678,1.958,6,0.6207,6.646,464.6,108.8,2,0,581.7
4248,72,7,7,9,12,20,59,399,2047,149,1687,2.146,3,0.8582,2.556,464.6,108.8,2,0,581.7
4254,78,6,7,10,9,25,57,360,2047,92,1688,2,3,1.095,6.723,464.6,108.8,2,0,581.7
4261,48,6,7,10,13,22,61,370,2047,138,1728,1.875,6,0.9533,1.12,464.6,108.8,2,0,581.7
4268,90,7,8,9,10,19,57,395,2047,187,1683,2.646,3,0.8105,6.184,464.6,108.8,2,63,581.7
4261,48,6,7,10,13,22,61,370,2047,138,1728,1.875,6,0.9533,1.12,473.4,111.4,2,0,580.3
4268,90,7,8,9,10,19,57,395,2047,187,1683,2.646,3,0.8105,6.184,473.4,111.4,2,63,580.3
4278,66,6,8,9,8,22,61,357,2047,71,1645,1.917,3,0.9533,8.807,473.4,111.4,2,0,580.3
4287,51,8,7,11,14,15,56,313,2047,96,1686,2.146,4,0.6207,2.17,473.4,111.4,2,0,580.3
4294,78,7,9,12,11,23,67,408,2047,158,1672,2.417,5,1.001,6.426,473.4,111.4,2,0,580.3
4302,61,9,6,8,14,24,62,381,2047,133,1674,2.125,4,1.048,5.88,473.4,111.4,2,0,580.3
4309,102,7,6,9,11,21,56,344,2047,69,1677,3.042,3,0.9058,3.858,473.4,111.4,2,0,580.3
4325,65,7,10,11,11,22,59,356,2047,101,1669,2.083,5,0.9533,7.317,473.4,111.4,2,0,580.3
4335,86,8,5,10,9,24,58,355,2047,137,1653,2.458,2,1.048,8.515,473.4,111.4,2,0,580.3
4342,61,6,7,9,8,23,46,375,2047,109,1693,1.938,2,1.001,7.885,473.4,111.4,2,0,580.3
4357,60,9,8,10,13,15,39,318,2047,92,1689,2.646,3,0.6207,3.994,473.4,111.4,2,0,580.3
4366,67,6,6,8,12,23,53,326,2047,78,1646,1.979,3,1.001,1.381,473.4,111.4,2,0,580.3
4373,64,7,7,8,9,19,44,416,2047,127,1716,2.104,2,0.8105,6.88,473.4,111.4,2,0,580.3
4379,78,5,6,9,13,22,52,425,2047,165,1720,2.396,3,0.9533,1.75,473.4,111.4,2,0,580.3
4385,58,7,7,10,10,20,46,332,2047,69,1709,2.167,5,0.8582,5.634,473.4,111.4,2,62,580.3
4392,69,5,7,10,11,22,52,360,2047,125,1639,2.438,4,0.9533,3.94,488.6,114.6,2,0,580.8
4402,69,9,6,9,12,22,61,333,2047,90,1663,2.25,3,0.9533,5.913,488.6,114.6,2,0,580.8
4409,54,7,6,10,11,14,35,319,2047,99,1675,2.333,4,0.5738,4.281,488.6,114.6,2,0,580.8
4415,88,7,7,9,11,21,57,370,2047,127,1660,2.417,3,0.9058,3.909,488.6,114.6,2,0,580.8
4422,80,8,7,10,9,25,73,366,2047,125,1662,2.042,4,1.095,7.961,488.6,114.6,2,0,580.8
4432,76,7,8,9,8,25,60,374,2047,123,1707,2.063,5,1.095,9.192,488.6,114.6,2,0,580.8
4439,65,8,8,10,11,24,62,400,2047,148,1695,1.917,4,1.048,5.403,488.6,114.6,2,0,580.8
4446,65,7,7,11,9,23,51,378,2047,105,1734,1.979,9,1.001,7.684,488.6,114.6,2,0,580.8
4452,68,7,5,11,9,22,42,361,2047,94,1658,2.042,9,0.9533,8.191,488.6,114.6,2,0,580.8
4462,58,7,7,9,9,17,60,345,2047,97,1719,2.188,6,0.7153,6.904,488.6,114.6,2,0,580.8
4467,76,8,6,9,10,22,60,409,2047,149,1643,2.333,4,0.9533,6.426,488.6,114.6,2,0,580.8
4474,54,5,8,9,11,19,67,327,2047,112,1646,2.083,5,0.8105,4.796,488.6,114.6,2,0,580.8
4485,85,8,7,10,11,19,67,361,2047,127,1730,2.438,6,0.8105,5.072,488.6,114.6,2,0,580.8
4491,89,7,8,9,8,19,62,369,2047,162,1702,2.542,2,0.8105,9.192,488.6,114.6,2,0,580.8
4497,76,7,6,9,8,24,49,337,2047,105,1693,2.563,4,1.048,8.154,488.6,114.6,2,0,580.8
4504,57,6,8,10,9,24,63,382,2047,159,1686,2.021,4,1.048,7.534,488.6,114.6,2,71,580.8
4511,46,7,7,9,12,19,56,371,2047,106,1675,1.646,2,0.8105,2.556,499.4,117.6,2,0,578.1
4519,59,7,6,11,12,23,60,325,2047,86,1660,1.958,3,1.001,3.954,499.4,117.6,2,0,578.1
4527,92,6,7,10,10,20,54,397,2047,174,1692,2.792,7,0.8582,5.173,499.4,117.6,2,0,578.1
4534,85,6,7,8,11,25,48,387,2047,176,1697,2.5,3,1.095,3.237,499.4,117.6,2,0,578.1
4544,63,6,7,12,9,21,55,375,2047,119,1663,1.875,3,0.9058,8.179,499.4,117.6,2,0,578.1
4551,93,7,8,9,12,18,68,442,2047,195,1647,2.708,3,0.7629,3.512,499.4,117.6,2,0,578.1
4556,75,6,8,10,11,23,57,376,2047,106,1709,2.208,3,1.001,4.64,499.4,117.6,2,0,578.1
4563,57,7,8,8,11,17,58,415,2047,180,1683,1.833,3,0.7153,5.152,499.4,117.6,2,0,578.1
4574,68,8,7,10,11,20,48,350,2047,100,1681,2.333,2,0.8582,5.072,499.4,117.6,2,0,578.1
4582,85,7,7,8,9,21,63,417,2047,169,1702,2.417,5,0.9058,6.88,499.4,117.6,2,0,578.1
4590,71,8,7,9,10,22,49,439,2047,167,1680,2.396,5,0.9533,6.395,499.4,117.6,2,0,578.1
4598,52,8,6,9,13,19,59,341,2047,61,1685,1.771,5,0.8105,3.852,499.4,117.6,2,0,578.1
4607,61,9,8,9,13,26,55,368,2047,86,1721,1.854,4,1.141,4.596,499.4,117.6,2,0,578.1
4613,69,8,8,8,12,19,46,386,2047,176,1661,1.979,2,0.8105,4.999,499.4,117.6,2,0,578.1
4622,68,8,9,9,11,22,51,384,2047,85,1686,2.104,4,0.9533,6.535,499.4,117.6,2,56,578.1
4633,62,8,7,8,12,18,56,343,2047,103,1723,2.417,4,0.7629,4.462,510,120.4,2,0,575
4638,68,8,6,10,9,19,44,392,2047,147,1665,2.313,2,0.8105,8.005,510,120.4,2,0,575
4646,80,7,6,9,12,21,58,378,2047,145,1672,2.729,4,0.9058,2.807,510,120.4,2,0,575
4653,73,6,9,9,12,24,64,378,2047,111,1701,2.063,4,1.048,5.09,510,120.4,2,0,575
4663,66,8,9,10,11,21,59,420,2047,120,1708,2.042,4,0.9058,6.271,510,120.4,2,0,575
4668,55,7,7,11,9,18,50,338,2047,64,1677,2.083,5,0.7629,7.684,510,120.4,2,0,575
4675,69,8,7,10,10,18,62,374,2047,154,1723,2.333,2,0.7629,6.483,510,120.4,2,0,575
4687,64,8,7,11,11,19,56,348,2047,84,1676,2.146,3,0.8105,5.401,510,120.4,2,0,575
4697,76,7,8,9,9,28,45,385,2047,153,1661,2.208,3,1.233,7.661,510,120.4,2,0,575
4706,65,8,9,10,11,25,80,375,2047,98,1689,2.021,4,1.095,6.271,510,120.4,2,0,575
4714,77,7,7,11,9,19,74,379,2047,138,1714,2.292,4,0.8105,7.684,510,120.4,2,0,575
4721,61,8,9,10,10,20,53,402,2047,132,1671,2.104,5,0.8582,7.667,510,120.4,2,0,575
4731,62,9,7,10,12,16,48,355,2047,125,1673,2.125,3,0.6679,5.137,510,120.4,2,0,575
4739,48,8,6,10,9,16,61,353,2047,104,1711,1.917,6,0.6679,8.005,510,120.4,2,53,575
4746,63,8,9,11,13,19,61,392,2047,166,1659,2.021,3,0.8105,3.51,526.4,123.8,2,0,576.9
4754,58,9,7,9,10,20,48,365,2047,88,1704,1.958,6,0.8582,7.608,526.4,123.8,2,0,576.9
4761,61,7,6,10,11,19,64,353,2047,117,1673,2.083,5,0.8105,4.281,526.4,123.8,2,0,576.9
4768,63,9,6,10,9,15,63,371,2047,113,1682,2.313,4,0.6207,9.131,526.4,123.8,2,0,576.9
4776,63,9,6,11,10,22,66,393,2047,130,1682,1.896,5,0.9533,8.145,526.4,123.8,2,0,576.9
4783,79,6,5,9,11,21,51,385,2047,164,1701,2.396,4,0.9058,3.52,526.4,123.8,2,0,576.9
4788,63,7,8,8,11,25,51,377,2047,115,1634,1.938,6,1.095,5.152,526.4,123.8,2,0,576.9
4796,78,8,5,10,11,19,78,413,2047,165,1680,2.375,4,0.8105,6.375,526.4,123.8,2,0,576.9
4803,78,8,7,11,15,24,38,344,2047,108,1656,2.167,5,1.048,2.253,526.4,123.8,2,0,576.9
4813,81,6,7,9,9,17,61,386,2047,159,1666,2.354,5,0.7153,6.283,526.4,123.8,2,0,576.9
4820,50,7,5,9,8,14,51,336,2047,101,1673,2,5,0.5738,8.309,526.4,123.8,2,0,576.9
4826,77,8,8,9,9,24,67,371,2047,112,1655,2.271,2,1.048,8.342,526.4,123.8,2,0,576.9
4835,80,7,8,10,9,26,53,393,2047,168,1664,2.396,5,1.141,7.79,526.4,123.8,2,0,576.9
4843,73,7,6,10,10,25,49,390,2047,167,1643,2,6,1.095,5.613,526.4,123.8,2,0,576.9
4850,43,8,6,10,11,15,56,357,2047,132,1683,1.729,7,0.6207,5.42,526.4,123.8,2,0,576.9
4859,76,8,7,10,9,19,60,399,2047,161,1718,2.458,5,0.8105,7.961,526.4,123.8,2,0,576.9
4867,68,10,7,11,13,25,64,378,2047,94,1675,1.917,5,1.095,5.58,526.4,123.8,2,83,576.9
4874,73,7,8,10,9,19,55,337,2047,111,1719,2.375,4,0.8105,7.79,544.4,127.2,2,0,580.7
4881,68,7,6,10,9,24,55,384,2047,126,1695,2.167,8,1.048,7.059,544.4,127.2,2,0,580.7
4888,72,6,10,10,8,20,46,414,2047,169,1697,2.354,5,0.8582,11.35,544.4,127.2,2,0,580.7
4896,91,7,7,9,10,21,73,384,2047,148,1695,2.625,5,0.9058,5.377,544.4,127.2,2,0,580.7
4904,74,7,6,8,9,23,51,404,2047,201,1670,2.458,3,1.001,6.456,544.4,127.2,2,0,580.7
4912,84,6,7,9,11,21,59,379,2047,134,1684,2.646,5,0.9058,3.189,544.4,127.2,2,0,580.7
4921,77,8,8,10,10,22,45,383,2047,144,1637,2.292,3,0.9533,6.859,544.4,127.2,2,0,580.7
4927,59,9,6,10,14,23,42,369,2047,116,1718,1.75,6,1.001,4.911,544.4,127.2,2,0,580.7
4934,72,6,6,8,8,29,51,370,2047,141,1690,2.146,10,1.278,6.986,544.4,127.2,2,0,580.7
4940,70,8,5,8,12,17,45,337,2047,129,1684,2.271,5,0.7153,5.628,544.4,127.2,2,0,580.7
4947,61,8,7,9,11,17,42,358,2047,126,1657,2.104,7,0.7153,5.068,544.4,127.2,2,0,580.7
4955,72,7,7,10,12,19,55,378,2047,114,1669,2.063,6,0.8105,2.649,544.4,127.2,2,0,580.7
4962,60,6,7,10,12,15,46,390,2047,162,1639,2.375,5,0.6207,2.243,544.4,127.2,2,0,580.7
4968,61,7,7,9,8,22,52,335,2047,108,1663,2.021,6,0.9533,8.475,544.4,127.2,2,0,580.7
4979,61,8,9,11,10,19,55,361,2047,107,1661,1.792,2,0.8105,7.727,544.4,127.2,2,0,580.7
4985,90,7,8,9,14,24,66,365,2047,151,1690,2.563,3,1.048,2.199,544.4,127.2,2,0,580.7
4992,56,8,7,8,12,23,55,365,2047,110,1682,1.646,7,1.001,4.462,544.4,127.2,2,91,580.7
4992,56,8,7,8,12,23,55,365,2047,110,1682,1.646,7,1.001,4.462,546.2,127.6,2,91,580.3
5000,63,7,7,9,10,25,66,413,2047,177,1691,1.917,5,1.095,5.377,546.2,127.6,2,0,580.3
5005,69,9,6,10,10,20,64,345,2047,110,1638,2.271,2,0.8582,7.865,546.2,127.6,2,0,580.3
5012,67,8,7,9,11,23,47,370,2047,144,1638,2.104,5,1.001,5.068,546.2,127.6,2,0,580.3
5022,70,8,7,11,13,24,53,411,2047,151,1695,2.104,7,1.048,2.908,546.2,127.6,2,0,580.3
5031,68,7,8,11,11,23,56,363,2047,122,1695,2.167,3,1.001,5.1,546.2,127.6,2,0,580.3
5038,49,8,7,10,14,17,59,341,2047,87,1682,1.604,4,0.7153,2.182,546.2,127.6,2,0,580.3
5048,63,8,7,10,9,21,74,395,2047,148,1710,1.875,4,0.9058,7.961,546.2,127.6,2,0,580.3
5053,98,9,8,9,11,24,58,389,2047,157,1697,2.646,4,1.048,6.616,546.2,127.6,2,0,580.3
5060,71,6,7,8,12,20,49,394,2047,136,1696,2.063,6,0.8582,2.137,546.2,127.6,2,0,580.3
5068,65,6,7,11,8,18,51,363,2047,112,1661,2.104,2,0.7629,8.912,546.2,127.6,2,0,580.3
5074,60,7,8,10,11,18,58,362,2047,110,1686,1.813,4,0.7629,4.769,546.2,127.6,2,0,580.3
5085,54,8,9,10,11,20,58,366,2047,80,1661,1.729,5,0.8582,6.271,546.2,127.6,2,0,580.3
5091,70,8,6,11,13,24,65,374,2047,110,1686,2.042,3,1.048,4.098,546.2,127.6,2,0,580.3
5101,143,17,13,25,20,45,115,713,2047,203,1688,2.479,1,1.888,7.384,546.2,127.6,2,0,580.3
5113,63,6,7,9,11,24,53,336,2047,108,1696,2.042,3,1.048,3.189,546.2,127.6,2,0,580.3
5120,66,7,7,9,11,24,53,419,2047,176,1716,1.979,5,1.048,3.909,546.2,127.6,2,0,580.3
5131,78,7,7,10,11,17,72,439,2047,186,1675,2.854,4,0.7153,4.118,546.2,127.6,2,0,580.3
5138,98,8,7,10,11,22,42,373,2047,141,1648,3.021,4,0.9533,5.072,546.2,127.6,2,83,580.3
5149,69,8,7,9,9,23,44,398,2047,103,1629,2.021,3,1.001,7.823,544.2,127.2,2,0,579.1
5155,76,9,6,10,9,27,51,349,2047,100,1632,1.917,5,1.187,9.131,544.2,127.2,2,0,579.1
5162,76,7,7,8,13,22,53,379,2047,122,1719,2.479,4,0.9533,2.585,544.2,127.2,2,0,579.1
5171,63,6,6,10,11,19,56,415,2047,115,1682,2,2,0.8105,3.546,544.2,127.2,2,0,579.1
5177,76,7,8,10,10,26,57,376,2047,141,1625,2.229,4,1.141,6.26,544.2,127.2,2,0,579.1
5187,60,8,7,11,12,21,45,416,2047,151,1695,1.917,5,0.9058,4.067,544.2,127.2,2,0,579.1
5196,74,7,8,11,12,19,69,359,2047,148,1671,2.354,2,0.8105,3.638,544.2,127.2,2,0,579.1
5203,73,7,6,7,9,16,62,391,2047,139,1662,2.417,2,0.6679,6.577,544.2,127.2,2,0,579.1
5211,66,8,10,9,10,18,67,368,2047,138,1643,2.146,5,0.7629,9.004,544.2,127.2,2,0,579.1
5218,66,7,6,8,9,16,57,382,2047,162,1661,2.354,5,0.6679,6.456,544.2,127.2,2,0,579.1
5228,57,8,8,10,12,23,38,346,2047,95,1679,1.813,5,1.001,4.013,544.2,127.2,2,0,579.1
5235,66,7,7,9,10,25,72,427,2047,281,1665,1.875,1,1.095,5.377,544.2,127.2,2,0,579.1
5246,58,8,7,10,10,15,40,284,2047,38,1654,2.25,4,0.6207,6.483,544.2,127.2,2,0,579.1
5252,74,7,8,10,10,19,48,339,2047,101,1678,2.396,5,0.8105,6.26,544.2,127.2,2,0,579.1
5262,97,6,9,11,12,19,60,394,2047,150,1716,2.583,4,0.8105,5.098,544.2,127.2,2,0,579.1
5273,153,14,17,18,22,38,89,753,2047,295,1681,2.958,6,1.65,5.289,544.2,127.2,2,61,579.1
5280,195,23,25,30,33,43,154,1062,2047,346,1687,3.208,4,1.824,3.932,541.4,127.2,2,0,573.4
5287,65,6,8,8,10,18,50,356,2047,147,1713,1.896,3,0.7629,5.929,541.4,127.2,2,0,573.4
5293,60,8,9,11,8,24,38,369,2047,134,1683,1.813,4,1.048,10.75,541.4,127.2,2,0,573.4
5300,67,7,9,10,8,18,55,369,2047,132,1715,2.313,2,0.7629,10.24,541.4,127.2,2,0,573.4
5306,64,6,6,9,15,19,49,389,2047,131,1661,2.604,3,0.8105,3.674,541.4,127.2,2,0,573.4
5314,64,8,8,8,11,20,62,337,2047,86,1655,1.979,6,0.8582,6.002,541.4,127.2,2,0,573.4
5322,81,9,6,9,12,17,70,414,2047,157,1652,2.792,7,0.7153,5.913,541.4,127.2,2,0,573.4
5332,64,7,7,9,11,21,44,347,2047,134,1667,2.021,4,0.9058,3.909,541.4,127.2,2,0,573.4
5338,55,6,8,9,11,22,60,410,2047,142,1671,1.833,5,0.9533,4.489,541.4,127.2,2,0,573.4
5347,100,7,7,8,8,22,56,436,2047,202,1693,2.833,5,0.9533,8.392,541.4,127.2,2,0,573.4
5353,72,8,6,10,11,25,73,416,2047,169,1693,2.354,3,1.095,5.42,541.4,127.2,2,0,573.4
5359,72,8,8,10,13,16,53,344,2047,93,1641,2.396,3,0.6679,2.747,541.4,127.2,2,0,573.4
5366,177,16,20,20,27,48,92,818,2047,183,1702,2.75,2,1.979,6.762,541.4,127.2,2,0,573.4
5374,97,6,7,11,9,22,59,392,2047,182,1684,2.729,3,0.9533,7.375,541.4,127.2,2,0,573.4
5381,84,7,7,10,11,22,57,399,2047,133,1662,2.417,4,0.9533,4.118,541.4,127.2,2,0,573.4
5390,61,6,8,8,10,21,47,385,2047,107,1699,1.979,2,0.9058,5.929,541.4,127.2,2,0,573.4
5404,78,7,7,9,10,25,65,375,2047,153,1700,2.229,1,1.095,5.377,541.4,127.2,2,59,573.4
5411,73,7,8,10,10,29,52,367,2047,143,1654,2.333,3,1.278,6.26,541.8,126.6,2,0,574.9
5422,59,6,7,9,9,20,49,360,2047,62,1643,1.792,3,0.8582,6.283,541.8,126.6,2,0,574.9
5430,72,8,9,8,10,21,53,382,2047,141,1679,2.292,5,0.9058,8.199,541.8,126.6,2,0,574.9
5437,77,8,7,9,10,25,57,392,2047,154,1713,2.208,8,1.095,6.395,541.8,126.6,2,0,574.9
5444,68,6,8,9,12,22,62,367,2047,141,1714,2.104,6,0.9533,3.332,541.8,126.6,2,0,574.9
5450,61,6,7,12,12,19,53,385,2047,102,1687,1.958,7,0.8105,4.375,541.8,126.6,2,0,574.9
5457,51,8,6,11,10,21,50,356,2047,96,1669,1.667,2,0.9058,7.106,541.8,126.6,2,0,574.9
5474,55,8,6,8,10,18,46,350,2047,79,1682,1.833,4,0.7629,6.483,541.8,126.6,2,0,574.9
5489,107,7,6,10,9,23,46,367,2047,156,1691,2.854,5,1.001,7.059,541.8,126.6,2,0,574.9
5497,94,7,7,10,11,33,58,400,2047,148,1679,2.5,5,1.452,4.118,541.8,126.6,2,0,574.9
5505,95,7,7,10,10,22,38,340,2047,137,1647,2.646,8,0.9533,5.634,541.8,126.6,2,0,574.9
5512,106,7,3,9,11,24,65,384,2047,156,1668,3.125,10,1.048,7.873,541.8,126.6,2,0,574.9
5517,43,6,6,9,12,14,55,297,2047,57,1698,1.833,3,0.5738,1.454,541.8,126.6,2,0,574.9
5527,59,9,5,8,11,27,58,364,2047,117,1706,1.896,6,1.187,7.719,541.8,126.6,2,0,574.9
5538,78,9,8,10,10,23,44,362,2047,113,1693,2.25,1,1.001,7.738,541.8,126.6,2,0,574.9
5545,96,7,8,8,12,22,48,341,2047,117,1611,2.854,2,0.9533,4.134,541.8,126.6,2,80,574.9
