Filename: 4.17_0000_0003.csv
SampleFlowRate = 6.833 ml/s
Trigger Threshold 2 = 4
Trigger Threshold 1 = 4
Max Meas Per o/p File = 30000
Auto Forced Trig Enabled = 0
Auto Forced Trig Part Rate Thresh = 2 p/s
Peak Offset FL2_SctPk = 0 (0x0)
Integrator Offset FL2_SctInt = 69 (0x45)
Integrator Offset FL1_280 = 69 (0x45)
Integrator Offset FL2_280 = 65 (0x41)
Integrator Offset FL2_370 = 0 (0x0)
Peak Offset Pwr_280 = 0 (0x0)
Peak Offset Pwr_370 = 0 (0x0)
Peak Offset SCAT_EL1 = 0 (0x0)
Peak Offset SCAT_EL2 = 0 (0x0)
Peak Offset SCAT_EL3 = 0 (0x0)
Peak Offset SCAT_EL4 = 0 (0x0)
Scat El 2 gradient = 0.8704
Scat El 2 offset = 1.6147
Scat El 3 gradient = 1.2505
Scat El 3 offset = 1.2597
Scat El 4 gradient = 1.1150
Scat El 4 offset = 5.5825
Minimum Mean ScatEL = 20
Glitch time = 30 (0.63us)
Scat integrate pulse = 300 (6.25us)
XE1 trigger delay = 471 (9.81us)
XE1 integrate delay = 160 (3.33us)
XE1 integrate pulse = 288 (6.00us)
XE2 trigger delay = 551 (11.48us)
XE2 integrate delay = 130 (2.71us)
XE2 integrate pulse = 336 (7.00us)
Recharge time = 18000 (6000us)
FL1 280nm offset = 0
FL2 280nm offset = 0
FL2 370nm offset = 0
Start Date/Time: 01/07/2014 11:16:58
Time,FL2 SctInt,Scat_EL1,Scat_EL2,Scat_EL3,Scat_EL4,FL2 SctPk,FL1_280,FL2_280,Pwr_280,FL2_370,Pwr_370,TOF,TPCT2,Size,AF,TotalT2,MeasT2,FT,TPCT1,TotalT1
2631,17,6,4,8,8,10,5,-2,2047,-34,1754,1.021,1,0.3901,7.272,18,14.4,2,0,33.26
2650,590,109,88,95,100,160,2116,23,2047,-37,1752,3.229,2,4.447,11.88,18,14.4,2,14,33.26
2677,557,75,62,76,76,155,2116,26,2047,-35,1798,3.229,2,4.343,6.97,18.4,14.6,2,3,34.04
2720,727,82,80,90,95,181,2116,16,2047,-38,1713,3.417,2,4.879,6.931,19,15,2,0,33.77
2728,20,6,6,5,8,13,4,-4,2047,-41,1796,0.875,1,0.5272,7.538,19,15,2,1,33.77
2781,629,105,83,94,90,156,2116,17,2047,-31,1728,3.25,1,4.364,12.21,21.4,16.6,2,0,34.46
2824,686,97,78,97,89,185,2116,19,2047,-26,1766,3.25,3,4.961,8.867,21.4,16.6,2,0,34.46
2848,599,101,83,89,89,165,2116,31,2047,-24,1735,3.188,1,4.551,12.41,21.4,16.6,2,0,34.46
2859,38,3,4,4,5,14,10,0,2047,-43,1745,1.292,2,0.5738,7.716,21.4,16.6,2,0,34.46
2866,454,101,98,124,122,126,1192,13,2047,-41,1730,3.167,2,3.733,3.919,21.4,16.6,2,0,34.46
2904,693,95,80,87,88,190,2116,20,2047,-33,1783,3.208,1,5.062,10.99,21.4,16.6,2,0,34.46
2929,22,9,9,13,14,14,6,-5,2047,-43,1726,1.313,1,0.5738,3.058,21.4,16.6,2,0,34.46
2993,610,111,92,103,100,174,2116,20,2047,-29,1778,3.188,1,4.736,11.08,21.4,16.6,2,11,34.46
3045,38,4,4,4,5,16,12,-2,2047,-37,1712,1.604,1,0.6679,8.689,21.6,16.8,2,1,34.2
3082,671,99,82,91,93,181,2116,22,2047,-28,1735,3.354,1,4.879,10.48,21.8,17,2,1,34.11
3092,638,98,80,87,91,171,2116,28,2047,-28,1768,3.229,1,4.674,11.29,22,17.2,2,3,34.97
3136,620,103,80,90,95,164,2116,24,2047,-32,1742,3.313,2,4.53,11.39,22.6,17.6,2,0,35.43
3165,130,14,12,16,16,26,5,-2,2047,-38,1761,2.833,1,1.141,5.941,22.6,17.6,2,4,35.43
3228,646,96,83,88,91,183,2116,20,2047,-35,1762,3.229,2,4.92,11.03,24.4,18.6,2,0,35.4
3254,624,103,86,92,99,177,2116,28,2047,-27,1763,3.25,2,4.798,11.01,24.4,18.6,2,0,35.4
3300,54,7,8,10,14,16,12,6,2047,-43,1784,1.688,2,0.6679,1.141,24.4,18.6,2,0,35.4
3307,40,8,7,11,13,11,10,3,2047,-39,1771,0.6875,1,0.4353,2.908,24.4,18.6,2,0,35.4
3422,45,24,23,31,28,21,3,1,2047,-35,1714,1.771,2,0.9058,4.741,24.4,18.6,2,9,35.4
3480,681,97,78,89,91,178,2116,21,2047,-30,1731,3.521,2,4.818,10.22,24.8,18.8,2,3,35.67
3501,609,106,82,89,95,156,2116,15,2047,-36,1762,3.167,2,4.364,12.7,25.6,19.2,2,0,36.09
3523,646,101,80,91,100,155,2116,32,2047,-33,1763,3.292,2,4.343,9.991,25.6,19.2,2,3,36.09
3536,675,109,81,92,102,163,2116,11,2047,-34,1710,3.354,1,4.509,12,26,19.6,2,0,36.85
3559,652,108,93,97,101,167,2116,24,2047,-22,1717,3.292,1,4.592,11.77,26,19.6,2,4,36.85
3583,19,8,8,11,11,12,5,-1,2047,-40,1788,0.875,2,0.481,5.56,26.8,20.2,2,0,37.55
3589,601,104,84,99,97,158,2116,23,2047,-30,1794,3.188,1,4.406,9.563,26.8,20.2,2,0,37.55
3599,725,113,86,94,85,203,2116,12,2047,-33,1723,3.396,1,5.325,15.98,26.8,20.2,2,4,37.55
3639,722,114,93,106,104,185,2116,12,2047,-34,1758,3.375,2,4.961,10.62,27.6,20.6,2,0,37.88
3647,642,106,82,94,91,181,2116,23,2047,-38,1742,3.375,2,4.879,12.2,27.6,20.6,2,3,37.88
3674,22,8,6,8,13,9,7,-5,2047,-36,1791,1.25,1,0.3454,4.368,28,21,2,0,38.34
3682,431,40,36,39,41,119,2093,25,2047,-23,1741,3,1,3.584,8.475,28,21,2,3,38.34
3745,29,10,9,12,15,13,14,-4,2047,-44,1784,1.542,2,0.5272,2.755,30.6,23.2,2,0,38.22
3752,587,110,84,89,102,146,2116,29,2047,-25,1767,3.146,1,4.155,13.19,30.6,23.2,2,0,38.22
3785,742,110,82,100,102,188,2116,23,2047,-28,1762,3.563,2,5.022,10.37,30.6,23.2,2,0,38.22
3798,185,19,22,20,24,53,16,-1,2047,-41,1748,2.625,1,2.117,8.99,30.6,23.2,2,0,38.22
3819,37,7,8,9,11,13,14,1,2047,-39,1752,1.563,1,0.5272,4.782,30.6,23.2,2,0,38.22
3869,14,6,6,12,12,11,3,-2,2047,-43,1769,0.7917,1,0.4353,4.864,30.6,23.2,2,0,38.22
3898,638,112,95,91,103,158,2116,19,2047,-37,1759,3.229,1,4.406,14.25,30.6,23.2,2,0,38.22
3925,650,100,79,89,100,161,2116,30,2047,-20,1764,3.479,1,4.468,10.23,30.6,23.2,2,0,38.22
3932,667,104,85,93,102,164,2116,28,2047,-27,1740,3.375,1,4.53,10.53,30.6,23.2,2,0,38.22
3974,637,100,85,89,100,146,2116,27,2047,-28,1771,3.271,1,4.155,10.91,30.6,23.2,2,0,38.22
3981,560,108,93,94,102,147,2116,30,2047,-21,1731,3.146,1,4.176,12.4,30.6,23.2,2,11,38.22
4007,621,106,87,98,106,163,2116,39,2047,-33,1766,3.438,1,4.509,9.534,31,23.6,2,0,38.27
4028,671,112,86,108,98,174,2116,17,2047,-29,1774,3.271,1,4.736,10.27,31,23.6,2,2,38.27
4101,624,99,92,94,98,162,2116,17,2047,-38,1719,3.25,1,4.489,11.13,33.4,25.4,2,0,38.5
4122,633,104,85,96,101,181,2116,14,2047,-36,1783,3.25,1,4.879,9.814,33.4,25.4,2,0,38.5
4129,531,104,89,96,102,141,2116,20,2047,-32,1744,3.042,1,4.05,10.29,33.4,25.4,2,0,38.5
4163,612,103,89,97,94,162,2116,19,2047,-24,1752,3.25,3,4.489,11.13,33.4,25.4,2,0,38.5
4182,678,103,84,92,98,166,2116,19,2047,-27,1757,3.375,1,4.571,10.85,33.4,25.4,2,0,38.5
4193,44,5,6,6,8,21,9,-3,2047,-36,1785,1.729,2,0.9058,6.132,33.4,25.4,2,0,38.5
4269,586,111,90,103,105,170,2116,20,2047,-20,1713,3.083,1,4.654,9.999,33.4,25.4,2,0,38.5
4291,720,99,79,92,90,186,2116,5,2047,-30,1750,3.313,1,4.981,10.4,33.4,25.4,2,0,38.5
4316,634,102,86,92,93,166,2116,17,2047,-39,1726,3.208,1,4.571,11.68,33.4,25.4,2,12,38.5
4332,647,109,82,99,99,152,2116,22,2047,-26,1740,3.375,1,4.281,10.67,33.8,25.8,2,0,38.99
4364,30,8,7,10,13,10,9,-6,2047,-42,1714,1.604,1,0.3901,2.706,33.8,25.8,2,4,38.99
4394,418,99,95,118,102,112,1347,6,2047,-35,1793,2.979,2,3.433,6.818,34.6,26.4,2,0,39.24
4406,647,84,89,84,102,163,2116,23,2047,-22,1774,3.167,1,4.509,11.84,34.6,26.4,2,0,39.24
4413,623,101,87,93,93,179,2116,21,2047,-34,1772,3.104,1,4.838,11.39,34.6,26.4,2,3,39.24
4420,21,6,5,7,7,9,-14,-15,1,-78,1,0.8333,1,0.3454,8.106,35.4,27,2,0,39.47
4440,609,107,90,101,96,168,2116,12,2047,-28,1748,3.229,2,4.613,10.99,35.4,27,2,0,39.47
4463,930,43,39,51,51,238,2116,33,2047,-34,1709,3.458,1,6.018,2.675,35.4,27,2,3,39.47
4526,688,100,85,90,93,189,2116,16,2047,-31,1736,3.313,1,5.042,11.51,36.6,27.8,2,0,39.24
4544,11,6,7,7,10,11,7,-6,2047,-37,1748,0.8333,2,0.4353,4.922,36.6,27.8,2,0,39.24
4566,612,104,84,99,91,167,2116,21,2047,-32,1753,3.125,1,4.592,10.82,36.6,27.8,2,0,39.24
4668,29,6,5,7,7,15,8,-5,2047,-43,1754,1.167,2,0.6207,8.106,36.6,27.8,2,7,39.24
4858,647,100,87,98,98,180,2116,25,2047,-21,1770,3.271,2,4.859,9.064,38.2,28.8,2,0,37.87
4869,504,46,41,43,46,123,1954,14,2047,-30,1760,3.271,1,3.669,9.566,38.2,28.8,2,0,37.87
4888,63,7,8,9,8,26,8,-4,2047,-37,1783,2.167,1,1.141,9.192,38.2,28.8,2,0,37.87
4956,691,103,85,97,99,176,2116,20,2047,-24,1755,3.354,2,4.777,9.55,38.2,28.8,2,0,37.87
4970,561,89,73,89,91,152,2116,12,2047,-42,1748,3.188,1,4.281,7.15,38.2,28.8,2,0,37.87
5048,94,30,25,41,38,28,13,-2,2047,-46,1725,2.458,2,1.233,3.35,38.2,28.8,2,8,37.87
5089,233,35,42,65,37,63,16,-2,2047,-38,1737,2.896,1,2.359,15.32,38,28.6,2,1,37.76
5120,107,11,20,26,21,30,7,-2,2047,-30,1727,2.375,1,1.322,11.81,38.4,29,2,0,37.63
5160,41,8,5,9,9,19,81,-1,2047,-42,1742,1.604,1,0.8105,8.168,38.4,29,2,2,37.63
5198,608,105,86,96,97,150,2116,22,2047,-29,1789,3.167,1,4.239,10.78,38.4,29,2,3,37.93
5250,738,103,79,97,94,182,2116,24,2047,-24,1810,3.417,2,4.9,9.857,38.6,29,2,0,38.19
5259,84,5,5,4,7,30,4,-5,2047,-36,1787,2.125,1,1.322,7.455,38.6,29,2,2,38.19
5270,701,99,80,89,92,179,2116,23,2047,-39,1747,3.417,1,4.838,10.89,38.8,29.2,2,1,38.3
5356,937,47,87,19,58,214,3,-6,2047,-39,1785,3.833,1,5.544,42.3,38.4,28.8,2,1,37.94
5370,576,106,89,98,99,149,2116,13,2047,-25,1770,3.313,1,4.218,10.68,38.8,29.2,2,0,38.08
5390,645,103,83,96,92,176,2116,15,2047,-31,1766,3.271,1,4.777,10.77,38.8,29.2,2,2,38.08
5420,413,99,82,103,101,104,1433,10,2047,-37,1762,3.167,1,3.261,6.306,39,29.2,2,0,38.56
5455,658,103,94,96,97,152,2116,17,2047,-34,1725,3.458,2,4.281,11.95,39,29.2,2,5,38.56
5475,677,102,87,90,102,173,2116,20,2047,-23,1787,3.375,2,4.716,11.21,39.6,29.6,2,0,38.57
5506,678,104,84,96,91,177,2116,25,2047,-26,1735,3.125,1,4.798,11.4,39.6,29.6,2,2,38.57
5579,582,82,70,83,87,135,2116,18,2047,-30,1711,3.5,1,3.924,6.833,38.4,28.8,2,0,38.34
5588,48,6,8,9,8,15,5,-5,2047,-36,1754,1.979,1,0.6207,8.807,38.4,28.8,2,0,38.34
5613,566,100,92,92,93,140,2116,18,2047,-28,1737,3.375,1,4.029,12.62,38.4,28.8,2,0,38.34
5695,620,89,77,92,91,161,2116,14,2047,-28,1778,3.458,1,4.468,6.97,38.4,28.8,2,0,38.34
5706,712,103,82,94,94,181,2116,22,2047,-37,1742,3.438,1,4.879,10.72,38.4,28.8,2,0,38.34
5826,567,38,34,39,34,146,2116,13,2047,-34,1703,3.208,1,4.155,10.37,38.4,28.8,2,6,38.34
5954,137,19,14,34,17,38,8,1,2047,-43,1730,2.521,1,1.65,16.08,38,28.4,2,0,37.19
6020,657,101,86,91,94,160,2116,20,2047,-19,1790,3.333,1,4.447,11.51,38,28.4,2,2,37.19
6143,631,111,84,94,95,155,2116,29,2047,-17,1754,3.333,1,4.343,13.12,37.2,28,2,0,36.83
6179,631,101,86,94,96,177,2116,7,2047,-32,1766,3.146,1,4.798,10.42,37.2,28,2,4,36.83
6238,683,105,81,94,90,177,2116,18,2047,-34,1738,3.396,2,4.798,12.02,37.2,28,2,1,36.37
6285,645,106,87,94,101,165,2116,29,2047,-20,1769,3.25,1,4.551,11.11,36.8,28,2,0,36.24
6311,57,8,7,10,10,17,63,-2,2047,-40,1740,1.979,1,0.7153,6.483,36.8,28,2,2,36.24
6331,736,99,80,87,96,173,2116,27,2047,-36,1773,3.458,1,4.716,10.93,37.4,28.4,2,0,36.66
6345,626,104,85,93,89,169,2116,21,2047,-38,1770,3.188,1,4.633,12.61,37.4,28.4,2,0,36.66
6360,45,11,10,15,16,14,3,-1,2047,-40,1790,1.896,2,0.5738,2.898,37.4,28.4,2,4,36.66
6377,696,100,80,93,86,180,2116,29,2047,-31,1734,3.25,1,4.859,11.5,37.8,28.8,2,0,36.67
6387,35,3,2,4,4,17,6,-7,2047,-39,1764,1.708,1,0.7153,8.922,37.8,28.8,2,1,36.67
6448,626,108,85,98,94,166,2116,19,2047,-30,1737,3.292,1,4.571,11.63,38,29,2,0,37.03
6468,599,109,78,95,95,157,2116,15,2047,-24,1736,3.125,1,4.385,12.16,38,29,2,2,37.03
6481,610,108,96,101,102,161,2116,16,2047,-27,1777,3.313,1,4.468,11.27,38,29,2,1,37.13
6545,800,104,82,95,92,222,2116,27,2047,-21,1789,3.417,1,5.703,11.18,37.6,28.8,2,0,36.73
6592,9,6,4,10,11,11,15,-4,2047,-38,1773,0.8542,1,0.4353,5.868,37.6,28.8,2,2,36.73
6611,658,103,80,87,99,171,2116,11,2047,-27,1762,3.313,1,4.674,11.8,37.8,29,2,1,36.78
6689,655,105,85,98,95,171,2116,16,2047,-27,1741,3.229,1,4.674,10.56,37.6,29,2,0,37.2
6700,661,112,86,99,91,171,2116,24,2047,-36,1729,3.333,1,4.674,13.35,37.6,29,2,2,37.2
6731,13,4,5,6,5,11,11,-4,2047,-37,1789,0.7708,1,0.4353,9.588,37.8,29.2,2,1,37.17
6810,654,103,85,92,100,162,2116,17,2047,-25,1771,3.333,1,4.489,10.75,37,28.8,2,1,36.79
6907,600,109,87,95,95,162,2116,19,2047,-35,1779,3.208,1,4.489,12.58,36.6,28.2,2,0,36.47
6925,659,103,83,98,92,171,2116,22,2047,-29,1781,3.354,1,4.674,10.37,36.6,28.2,2,0,36.47
6997,642,106,86,96,96,159,2116,20,2047,-35,1783,3.313,1,4.426,11.22,36.6,28.2,2,0,36.47
7027,644,105,78,97,97,177,2116,19,2047,-26,1729,3.188,2,4.798,10.05,36.6,28.2,2,0,36.47
7063,558,106,87,101,100,146,2116,24,2047,-31,1774,3.083,3,4.155,9.519,36.6,28.2,2,0,36.47
7104,703,104,80,99,104,169,2116,13,2047,-28,1763,3.417,1,4.633,8.476,36.6,28.2,2,0,36.47
7127,607,104,87,93,100,157,2116,21,2047,-37,1718,3.188,2,4.385,11.01,36.6,28.2,2,11,36.47
7183,630,106,85,102,103,166,2116,18,2047,-40,1780,3.271,1,4.571,8.632,36.6,28.2,2,3,36.65
7219,24,9,8,10,14,9,8,-1,2047,-36,1794,1.229,2,0.3454,3.19,37.2,28.6,2,0,36.59
7247,623,109,87,99,96,173,2116,14,2047,-34,1779,3.125,1,4.716,11.51,37.2,28.6,2,2,36.59
7272,74,19,18,33,37,23,0,-5,2047,-38,1781,2.229,1,1.001,8.827,37,28.4,2,1,37.1
7358,704,111,80,102,94,187,2116,10,2047,-34,1764,3.25,1,5.001,11.69,36.4,27.8,2,1,37.07
7393,647,101,87,91,94,202,2116,28,2047,-36,1781,3.167,1,5.304,11.71,36.6,28,2,0,36.84
7422,101,24,44,95,70,34,19,0,2047,-31,1770,2.271,1,1.493,25.64,36.6,28,2,2,36.84
7486,38,8,7,8,8,13,9,-3,2047,-43,1765,1.646,1,0.5272,9.344,36.2,27.8,2,1,36.6
7571,627,103,81,96,89,166,2116,18,2047,-30,1784,3.25,1,4.571,11.23,34.6,27.2,2,0,35.15
7595,31,7,8,12,10,12,5,-3,2047,-34,1736,1.417,1,0.481,7.154,34.6,27.2,2,0,35.15
7606,651,112,87,103,100,165,2116,24,2047,-20,1761,3.229,1,4.551,10.82,34.6,27.2,2,0,35.15
7619,691,99,80,92,96,178,2116,22,2047,-34,1762,3.438,1,4.818,9.523,34.6,27.2,2,0,35.15
7635,596,100,83,95,90,162,2116,31,2047,-27,1722,3.125,1,4.489,10.57,34.6,27.2,2,0,35.15
7655,629,107,87,98,104,154,2116,21,2047,-42,1756,3.438,1,4.323,9.978,34.6,27.2,2,0,35.15
7670,688,108,87,97,102,159,2116,28,2047,-27,1788,3.604,1,4.426,10.73,34.6,27.2,2,0,35.15
