6.854000000000000000e+03,8.700000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+00
5.100000000000000000e+01,8.980000000000000000e+02,1.460000000000000000e+02,4.000000000000000000e+00
8.000000000000000000e+00,7.300000000000000000e+01,2.900000000000000000e+02,1.000000000000000000e+00
7.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.910000000000000000e+02
